,Lat,Long,0
623,52.064565,-3.6799208,3695.7547024826563
624,51.240536,0.50474063,3936.97430289742
625,51.806622,-1.7847761,3697.1584977689918
626,56.655431,-3.0628643,3296.9965850626513
627,58.095092,-6.8395768,3209.38714634588
628,52.434316,-1.3404654,3613.2196755705145
629,56.994526,-7.3548925,3387.5358351819177
630,50.635294,-1.2245505,4024.5934661626434
631,56.247231,-5.6342906,3175.146225810522
632,52.794597,-2.5214454,3524.6856134955606
633,55.664214,-3.3537768,3256.4888388670306
634,57.301552,-6.4023049,3186.770813280732
635,53.420991,-1.0243499,3606.5865020570027
636,51.983895,-2.8031961,3592.983633246049
637,58.084715,-3.7834244,3257.6018239401983
638,53.773954,-0.40921409,3690.573306270717
639,52.614835,-1.4854521,3567.255609142613
640,55.191359,-4.7516511,3454.5205134050184
641,54.054111,-2.0788445,3458.1207777446607
642,50.437493,-4.1849407,3806.3999908700844
643,54.143798,-1.7728554,3480.5412930815028
644,56.098868,-4.3336578,3253.475380727091
645,52.961004,-0.14143894,3782.8311526503567
646,58.988694,-3.3078666,3219.2649344083175
647,54.771867,-2.5465657,3388.1547383990164
648,57.358571,-4.2468096,3142.2179988669586
649,52.327044,-4.1301093,3776.550710107789
650,54.339337,-6.2333713,3515.542791004539
651,51.083792,-2.9302718,3845.7620074029765
652,56.268289,-4.828521,3111.821465383984
653,51.536009,-1.4977015,3759.057093798544
654,53.961317,-2.8407309,3525.49838771372
655,54.57201,-7.1866145,3401.710272352594
656,53.140607,-3.8711288,3764.1914804326098
657,58.159756,-4.6371175,3102.9195259256894
658,54.951611,-1.456057,3360.0253499051696
659,51.223033,1.2199596,4036.8709973914138
660,51.716884,-2.0747012,3700.6559891607412
661,56.912568,-4.055665,3115.7867804527323
662,50.904011,-1.0778789,3986.5383082059416
663,52.156495,-0.46750885,3822.642188814345
664,51.715088,-2.6536771,3671.017439846596
665,57.467088,-2.5861873,3297.345750639064
666,55.931812,-3.5231671,3232.3156873598537
667,53.964038,-2.2310946,3463.358585643814
668,52.885065,-1.630871,3523.692582901469
669,53.502323,-0.2686238,3700.049731552458
670,52.517742,-3.4023971,3548.5215946336566
671,58.171993,-3.9578225,3184.0403843027416
672,51.896707,-1.9296733,3663.731972084178
673,51.333354,0.36623036,3846.9242724545165
674,52.336169,-3.5434196,3617.0848115795907
675,52.201943,1.5830726,3832.9155031060236
676,56.332036,-5.8042124,3226.3221638799905
677,52.705263,-2.3723802,3505.023084903758
678,56.109344,-3.6909864,3203.7388997549033
679,57.999072,-6.9960265,3247.8543650479405
680,56.743748,-3.2288581,3252.530007799318
681,55.401493,-1.6078034,3497.0908337239507
682,51.446964,-2.2181531,3767.2107745718376
683,52.251263,-0.90372189,3781.9535376849553
684,50.986119,-0.36388995,3925.180805637524
685,55.222174,-2.2383372,3288.7754705283614
686,52.581035,0.87573386,3782.82272371181
687,53.056947,-3.4198486,3532.430151213928
688,55.008226,-4.8955084,3469.660423784667
689,57.402322,-6.0812024,3112.4773255922255
690,55.581179,-2.3991338,3297.463760513421
691,50.796942,-4.2016673,3721.768997272592
692,57.101256,-3.4057442,3186.198273287757
693,55.868225,-6.2384911,3402.232561854583
694,52.071439,-3.0965631,3595.1006723851942
695,52.842778,1.1900517,3699.531657183841
696,53.24237,-1.1782658,3607.519879677129
697,56.648154,-3.7150329,3183.0538378346273
698,58.514949,-4.8354667,3143.8276615976174
699,53.236735,-0.5790419,3703.8805026482914
700,56.637463,-4.3668242,3054.0444498773404
701,52.421907,-0.16419503,3716.646281832981
702,53.600688,-2.9846658,3540.718051818916
703,51.267141,-1.7873024,3800.2320478104866
704,51.779501,0.53448641,3858.8231351671593
705,54.232677,-2.5394139,3462.485185268368
706,57.422118,-5.4168079,2991.519495263745
707,50.806274,-3.6343717,3729.460366266111
708,54.591379,-1.306109,3422.468929518862
709,52.593895,0.28592901,3804.844146141945
710,55.219325,-2.8670545,3192.118526899809
711,53.780469,-1.0160328,3604.3961931196955
712,51.95903,-4.549285,3840.899624883339
713,57.699782,-5.1071642,2951.7839982485957
714,51.44448,-2.7936939,3756.7507202776387
715,54.71332,-5.8062734,3463.622809280685
716,55.655556,-3.9892725,3328.976196978425
717,53.414561,-0.42265767,3695.6788398197905
718,54.4065,-3.3120111,3533.3768209478476
719,57.368681,-3.5822411,3223.08208923646
720,52.34238,-2.9564663,3572.7355956513666
721,51.069128,-4.0718227,3703.692464928976
722,50.716384,-3.6312422,3825.3920698206957
723,55.311008,-2.5539593,3226.1778949526697
724,57.665554,-6.2785808,3131.512523225845
725,56.735589,-3.882499,3112.3632071344673
726,52.973657,-1.3322872,3611.432998127224
727,52.577362,1.0231113,3767.174788787859
728,56.921645,-3.3989827,3182.7118047351278
729,50.898135,-0.50918262,3943.4612610229497
730,52.162641,-1.0520976,3758.318885802163
731,60.607821,-0.99846533,3334.5502023924737
732,51.177392,-2.0738229,3812.9002418976934
733,53.148502,-3.2733388,3610.468820788674
734,52.853905,0.74519699,3775.7217266730577
735,56.297402,-2.8913165,3410.089922919311
736,51.51586,0.23154105,3825.8705928582676
737,53.509535,-0.87152554,3624.330727340076
738,52.50929,-3.9915509,3663.6927430266096
739,52.866149,0.15164314,3845.4695776765184
740,60.250942,-1.3706944,3247.817407084647
741,54.674244,-3.4757151,3453.898370118385
742,55.922236,-4.1629685,3304.591989951724
743,51.17563,-2.6460167,3856.8432326910233
744,54.977294,-5.9875976,3435.1763508732847
745,54.323154,-1.6181238,3496.867782893687
746,57.42652,-5.2505803,2982.897018235327
747,56.724006,-4.5357235,3045.849271021627
748,52.968822,-0.73675132,3717.9781035255955
749,55.132525,-1.9241228,3343.926449780698
750,58.421358,-4.999224,3134.583040814441
751,54.500535,-1.1532337,3469.178660593545
752,53.312347,-4.3289886,3881.3736539948677
753,51.077853,-3.501167,3711.8211824557975
754,57.686439,-5.6095221,2990.5559667549396
755,51.872367,0.3944261,3843.8991432789953
756,51.357231,-1.9304994,3770.417132689887
757,56.516208,-5.6600267,3108.54799728563
758,53.244035,-2.5268953,3518.860999835387
759,52.487588,1.0169475,3786.2550506053767
760,56.206305,-3.0504045,3343.7487866224837
761,51.613155,-0.19700946,3819.8540515468258
762,60.785852,-0.80924643,3314.9097195073728
763,57.017967,-2.5790995,3340.913964105359
764,52.076344,-1.783483,3614.340766118309
765,51.794957,-3.6698799,3741.917504731956
766,54.225109,-0.5453164,3600.60886510803
767,53.064288,-1.4801149,3505.0953821244957
768,53.784478,-2.0783365,3466.632701965097
769,58.354028,-3.7969873,3198.7938458884446
770,54.043483,-0.39893853,3668.3401797288443
771,52.253584,-2.8080601,3548.0255657247017
772,57.288104,-2.417441,3319.332483672648
773,50.970922,-4.4947743,3721.6989695346556
774,55.394727,-3.34455,3160.092878070347
775,54.847313,-3.9492919,3439.4120508684455
776,55.71809,-5.2663717,3365.6308018499876
777,52.256141,-2.2221057,3531.9918304997173
778,54.413023,-1.6172897,3452.118177303809
779,53.399125,-4.48416,3888.3141709038773
780,51.974772,-0.32812395,3818.1873288452834
781,51.442225,-0.92319899,3803.0211580259147
782,53.782543,-2.6853858,3504.665489825289
783,56.810312,-4.7053989,3023.8378986481284
784,54.757568,-7.0547788,3374.677659069065
785,52.599134,-3.9956249,3699.48010779581
786,58.342615,-4.4798547,3113.8879288629514
787,54.59274,-2.3894031,3406.6235552512853
788,54.882448,-6.1342105,3420.6102780484707
789,54.230952,-1.1587596,3531.539244435693
790,51.785292,-4.2494766,3812.622400121497
791,53.604719,-1.9268785,3485.133939018576
792,52.778907,-0.00093685649,3812.598734288711
793,53.951519,-0.25006868,3677.47359924208
794,53.514639,-2.2286396,3448.215109103631
795,52.491249,0.86986953,3791.8669876288104
796,53.154734,-1.6285638,3568.43473179025
797,54.934516,-4.1096106,3421.978735298887
798,57.47472,-6.5901086,3201.528489406498
799,55.482714,-3.5057903,3204.5338432642984
800,50.884028,-4.3479481,3717.8526367546956
801,52.164598,-2.6602459,3553.463730550853
802,57.19762,-2.5819097,3313.695258826272
803,56.474296,-3.2201364,3288.2146005849227
804,52.97494,-2.3746958,3493.730155708339
805,51.886804,-3.5279745,3675.3627193478596
806,52.346232,-1.9289649,3495.5816736845627
807,51.063825,0.35245725,3918.7437745898324
808,57.627837,-4.2634192,3179.696401370288
809,51.877825,-4.1088034,3803.676045249651
810,54.787437,-6.2801368,3395.1302682382757
811,51.353513,-2.9357257,3766.65217431595
812,54.502278,-2.5429603,3497.11579718316
813,52.691463,-0.15290746,3798.597421389787
814,55.128262,-3.0219098,3222.3850553671264
815,53.694413,-1.7752787,3480.9196369137417
816,51.173741,-1.0725105,3876.541423952641
817,51.707115,-0.48274118,3846.6898741192163
818,54.316652,-3.30915,3550.385756026888
819,54.68203,-1.4596655,3358.95840107989
820,55.803446,-5.4331487,3353.708596510134
821,52.166423,-2.0754543,3533.166090286648
822,54.840495,-7.2210821,3371.469679972437
823,52.871075,-3.8595043,3643.535157868242
824,56.537481,-4.8485729,3042.6351320911235
825,52.504068,0.28126467,3803.5706805985237
826,53.511963,-2.831808,3522.0255356881935
827,54.24971,-6.2241711,3539.888742123657
828,56.978088,-5.2113705,3032.7262212255564
829,50.817536,-1.7893487,3945.823396671175
830,52.04896,0.54971079,3826.546878281387
831,57.15311,-5.39194,3042.78102277132
832,52.787414,-0.59372409,3769.7434409969856
833,56.188638,-4.3391066,3152.7328433159228
834,51.625211,-1.3522582,3754.331525098065
835,53.87029,-2.9909891,3544.800403680637
836,54.447085,-7.9429992,3429.726838617128
837,58.245839,-4.813938,3101.631795422819
838,50.338959,-4.6020443,3798.86326629419
839,55.386156,-3.975721,3320.3864643583156
840,54.855716,-3.3265554,3352.966498749098
841,50.624432,-3.7694391,3803.6886894067275
842,53.424948,-2.0776718,3475.993387102092
843,57.251308,-5.06929,3009.326615828588
844,50.994927,-2.7859979,3875.303620216184
845,54.444308,-5.7812469,3520.896987552752
846,54.050062,-1.0096755,3575.1953166453277
847,55.044799,-6.6209093,3380.2947834273164
848,55.999081,-4.8088107,3262.008702135524
849,50.524621,-4.3300558,3730.4041182307237
850,52.607613,-3.4052672,3512.317306030308
851,56.837446,-2.740209,3326.662691456815
852,51.981597,-0.91031622,3769.5297919065597
853,51.43553,-0.34788502,3808.669730061397
854,52.296033,1.4439701,3810.7543494032425
855,53.423039,-2.6795881,3506.5118204171195
856,50.997373,-2.2160357,3868.731396898649
857,52.792959,-1.1867576,3694.5791464529257
858,51.620603,-0.77453324,3778.5905902041786
859,56.19915,-3.6949369,3155.1701943037406
860,52.435574,-2.3701012,3494.035554100449
861,57.550256,-3.4229989,3246.8869471710605
862,51.801764,-3.0900063,3664.9551860492384
863,55.850725,-2.4018935,3362.044803945819
864,50.905882,-2.6422745,3898.7217051721154
865,54.529045,-5.9437181,3481.457486897866
866,52.141743,-4.4135551,3849.2410188027907
867,57.157467,-5.2269168,3020.7670568783496
868,56.973761,-5.3756024,3045.9154079853006
869,55.473297,-4.1383056,3357.8386064889028
870,53.135632,0.16508709,3769.669198870324
871,51.529059,-3.3718009,3820.5488157023465
872,53.958849,-0.85942839,3613.6738824946315
873,57.804211,-4.4427779,3149.9181210562065
874,57.238192,-5.5655546,3040.9603041395285
875,52.321497,0.41860567,3809.793738540112
876,51.087475,-1.9309029,3856.069362649523
877,57.97289,-4.9616359,3071.5085642306994
878,54.138513,-3.1504523,3554.5841723240737
879,56.454754,-4.517746,3050.669182580291
880,55.121388,-3.6489779,3259.5567626433867
881,52.699204,-0.74454877,3770.686868866773
882,55.978234,-5.6089924,3252.46743632788
883,56.46622,-3.8691445,3105.671353171433
884,52.703993,-1.3364088,3682.761982600443
885,55.11129,-4.2757155,3403.8866411983345
886,55.760254,-2.5603134,3322.87666041422
887,57.217662,-6.226519,3168.5775682742596
888,53.33488,-1.7771707,3535.323654661439
889,55.038766,-6.7768677,3375.4207301380575
890,51.892916,-2.946891,3623.910237040026
891,56.56689,-2.8976458,3364.2146878675576
892,52.524941,-1.4865026,3578.175381778212
893,52.878894,-3.2654246,3498.3762947262985
894,58.629561,-3.2944144,3177.307356734059
895,50.726043,-2.6398116,3876.453564878644
896,50.907627,-2.0733939,3894.9405370917284
897,52.030946,1.2777228,3868.044089323852
898,51.167808,-0.50050487,3859.4044292327662
899,51.713162,-1.0615211,3760.4748293383345
900,54.772486,-1.613907,3307.457612472458
901,51.896521,-2.220326,3619.180778074475
902,51.082615,-0.93156758,3899.1065333791694
903,52.334235,-0.31460168,3763.828050980036
904,56.451359,-4.6798164,3046.292455196168
905,54.142026,-2.6913107,3479.0700640593113
906,52.958494,-4.0121386,3786.107861549287
907,57.983686,-4.4549891,3158.283505888855
908,54.952191,-2.3928727,3321.780533532464
909,57.181888,-4.0706039,3155.377034950415
910,52.144642,-4.2675495,3818.4625753485834
911,54.523912,-6.0978455,3463.7596224912786
912,50.902755,-3.0688733,3843.329195396821
913,53.964238,-1.926253,3470.8619173979914
914,57.79349,-4.946913,3002.4087929563784
915,51.536521,-2.3627587,3706.5840231518805
916,50.722935,-3.0647757,3852.8889405506798
917,53.138255,0.015709379,3761.5135726795334
918,50.055636,-5.1455665,3856.5005506940815
919,52.519452,-0.74967853,3786.126666154334
920,52.884488,-2.5225238,3515.524961049652
921,50.725213,-1.2230677,4036.372374138732
922,52.52421,-1.3391204,3603.711802755931
923,56.565609,-3.0603436,3321.742277277528
924,58.184586,-6.8517625,3215.938945061869
925,51.716712,-1.7852026,3729.2985897801673
926,51.150703,0.49987207,3917.078348808659
927,52.154432,-3.6833029,3676.5778284591333
928,54.143986,-2.0790157,3453.253532722343
929,52.704729,-1.484396,3573.071793466066
930,55.101603,-4.7454765,3451.593941736417
931,53.684108,-0.41260228,3696.604112361564
932,51.893996,-2.8015917,3612.875696937327
933,57.647396,-2.4215597,3305.299398943681
934,53.331118,-1.0264013,3620.2532384541946
935,55.754039,-3.3568872,3269.028648995766
936,54.428962,-6.2426219,3472.5072415208488
937,50.993882,-2.9284725,3853.5078422098977
938,57.268812,-4.241338,3137.4214299152427
939,52.237203,-4.1258033,3780.1240648474723
940,54.861727,-2.5477809,3350.956122183955
941,58.898913,-3.3044726,3220.341285147556
942,53.050848,-0.13757523,3767.469488064443
943,56.009097,-4.32824,3282.526475840992
944,54.053924,-1.7733454,3476.827558893392
945,50.527358,-4.1890905,3803.5538212735783
946,52.066622,-0.47058726,3831.41995866712
947,57.002343,-4.0606156,3133.878874469292
948,50.814098,-1.0796501,4067.4513529291853
949,51.806795,-2.0748502,3678.9594169960346
950,54.264955,-5.7647902,3571.14149329051
951,55.041469,-1.4548407,3379.845116517022
952,51.133255,1.2137059,4013.7609044217425
953,54.482509,-7.1752511,3408.4222269026177
954,53.230448,-3.8750452,3768.108813491617
955,58.249475,-4.6437802,3114.5661594733665
956,53.871449,-2.8389269,3524.2028764342003
957,56.178555,-4.8219133,3134.454332999857
958,51.625918,-1.4967098,3747.262624098197
959,58.261755,-3.9627723,3171.6675381874775
960,53.592166,-0.26495282,3721.0087440824473
961,52.427869,-3.3995421,3569.623256082291
962,57.771175,-5.7862352,3027.6177696436735
963,50.418574,-5.0287703,3812.4923951236124
964,52.795173,-1.6316318,3536.1182739454716
965,53.874161,-2.2305982,3465.0917696859497
966,55.841995,-3.5196522,3228.0822573259047
967,51.804993,-2.6549772,3646.6685709111925
968,57.556908,-2.5876301,3283.55030603689
969,56.833562,-3.2317992,3241.6267694660273
970,56.019538,-3.6870584,3227.881252000724
971,56.421678,-5.8131688,3167.8370910744025
972,52.615368,-2.3716165,3509.5469999812494
973,52.291669,1.5903167,3810.979994050429
974,52.246299,-3.5402981,3639.007352556793
975,51.423194,0.37086896,3862.897057832949
976,50.605211,-4.758053,3753.4863297184656
977,50.352558,-3.8998838,3805.117123539997
978,51.986615,-1.9295331,3603.1888648231225
979,52.967083,-3.4169012,3517.4773054095485
980,55.132316,-2.237801,3284.8257172659596
981,52.670819,0.88162926,3769.5648060697213
982,56.478127,-2.7331982,3399.815636541942
983,51.076005,-0.36072185,3878.5978375941704
984,52.341149,-0.9015006,3777.63127626806
985,51.357049,-2.2177252,3779.341441772959
986,55.311639,-1.6086901,3459.7683723628807
987,56.558356,-3.7109673,3148.498764964246
988,53.152491,-1.1799823,3615.002138236452
989,52.753022,1.1834852,3694.5360281854573
990,57.191059,-3.4091547,3212.2449882017454
991,55.778621,-6.2287425,3401.1134164788773
992,52.161327,-3.0987717,3576.852312962922
993,50.886801,-4.2059026,3717.5501563002044
994,55.491328,-2.3982242,3278.9044913771486
995,54.918479,-4.8890553,3487.8225454692083
996,54.68124,-1.3045779,3401.5345563164765
997,56.471188,-6.9556503,3528.267395792949
998,50.896161,-3.6375172,3714.2342181250788
999,57.511783,-5.4251952,2946.82370720781
1000,51.689678,0.52946429,3872.4198439260927
1001,54.322546,-2.5405895,3457.7554019046
1002,51.177223,-1.7877159,3817.4688969126237
1003,52.51176,-0.16045237,3727.3157704784726
1004,53.510818,-2.9825807,3545.5765433870265
1005,56.547701,-4.3612167,3050.877644507719
1006,53.146873,-0.58200979,3718.3065201889112
1007,53.324709,-0.42597352,3705.4869237094617
1008,54.496346,-3.314888,3510.285531668874
1009,55.745352,-3.9938408,3328.3229298821334
1010,51.354572,-2.7921388,3755.581647787997
1011,54.802986,-5.814708,3449.5689756624724
1012,51.86921,-4.5441999,3827.674451673246
1013,57.610091,-5.0994996,2930.7889992966047
1014,53.690601,-1.0181289,3580.135831364699
1015,52.68372,0.29061808,3811.5655025214473
1016,55.129476,-2.8651058,3222.9657012339794
1017,52.667134,1.0293078,3715.587762482084
1018,53.063542,-1.3308986,3521.818371040149
1019,56.825376,-3.8870023,3121.18117801041
1020,54.824936,-5.0380826,3503.856605020036
1021,55.40086,-2.5552158,3232.2061074002086
1022,57.575981,-6.2680454,3133.231442381337
1023,50.626493,-3.6281287,3823.1502128291477
1024,50.979265,-4.0678188,3698.3369716849884
1025,57.278887,-3.5783857,3215.9830374994226
1026,52.25249,-2.9545311,3554.1721118890264
1027,54.404795,-0.53896464,3575.5762540890155
1028,56.207569,-2.8892308,3369.598062557946
1029,51.605706,0.2359444,3822.32187747471
1030,52.764113,0.73954325,3778.9417012024605
1031,53.238369,-3.2760051,3610.5424146339637
1032,51.267311,-2.0739674,3793.744116804607
1033,52.072748,-1.0540021,3775.006212470742
1034,57.011451,-3.4023536,3157.3750922275985
1035,50.80824,-0.51204565,3971.68758618198
1036,54.233284,-1.6189533,3504.496580768745
1037,51.78243,-4.3943213,3816.9699492471445
1038,57.516201,-5.2585614,2931.2256993993788
1039,51.265543,-2.647277,3849.364864555254
1040,54.887649,-5.9787244,3446.2948593529554
1041,55.832452,-4.1579799,3321.8502363888783
1042,54.584407,-3.4724653,3491.329763388245
1043,52.776318,0.14720934,3824.4197885792037
1044,53.599401,-0.86913223,3613.7688737409426
1045,52.419445,-3.9874983,3678.7580869632275
1046,51.447147,-1.9303635,3750.02450107171
1047,51.962196,0.39921153,3839.6323204091104
1048,57.596794,-5.6006245,2977.975955576472
1049,50.987962,-3.4982645,3716.868683804968
1050,54.410676,-1.1550858,3489.2924784693723
1051,53.402158,-4.3338933,3862.8785768305434
1052,55.222384,-1.9239525,3355.014807442204
1053,58.331668,-4.9916156,3120.0364201491275
1054,53.058691,-0.73412436,3704.240366884971
1055,56.813754,-4.5417856,3036.903888719403
1056,51.705084,-3.6665677,3761.2078494643793
1057,54.314953,-0.54214923,3588.4059008561417
1058,52.166248,-1.7830475,3584.1073062189525
1059,56.928139,-2.5777066,3389.272262441349
1060,50.881192,0.48541565,3952.293172853535
1061,56.296133,-3.0528679,3345.2650794811934
1062,51.523286,-0.20056133,3805.912716060294
1063,52.397812,1.0108162,3800.19314409685
1064,56.605863,-5.6687045,3110.219258710981
1065,53.15415,-2.5257936,3540.9521258653303
1066,55.304896,-3.3415088,3146.6644301897677
1067,52.343477,-2.8096985,3561.9127594716692
1068,57.377929,-2.4184615,3325.7221813786555
1069,54.133323,-0.39547588,3631.173011111434
1070,58.443795,-3.801563,3201.2159592058088
1071,53.694598,-2.078169,3461.429907874145
1072,52.9744,-1.4811937,3521.484118727818
1073,54.668052,-7.0436274,3396.6173827555813
1074,52.688977,-3.9997205,3689.954728070491
1075,58.432343,-4.4861652,3141.9777649407642
1076,56.720576,-4.6989477,3037.5017172292064
1077,53.692669,-2.6839246,3496.2864884910878
1078,51.352325,-0.92530737,3819.8517819897024
1079,51.884902,-0.33146049,3827.714653780892
1080,54.502891,-1.616451,3405.74820999061
1081,53.309323,-4.4789403,3917.3214987442943
1082,55.628384,-5.2588982,3400.8508131051276
1083,52.346043,-2.2225565,3504.065392213416
1084,52.868747,0.0031915184,3817.5736143568383
1085,53.514836,-1.9270328,3478.8152415558616
1086,54.320814,-1.1569277,3506.5322453893705
1087,57.451194,-4.0858077,3190.8068048551177
1088,51.69545,-4.245017,3809.2866854963277
1089,54.972076,-6.1434281,3413.650308949479
1090,51.172473,-3.075099,3787.521058688567
1091,55.9056,-4.962065,3290.741755023121
1092,54.682604,-2.3902633,3411.828294554218
1093,52.074699,-2.6589184,3573.620343094849
1094,57.107794,-2.5805005,3323.1243505493467
1095,55.873619,-6.0791101,3382.7376456979737
1096,50.794179,-4.3434407,3718.6657354495383
1097,57.385181,-6.5788902,3201.1585749120222
1098,55.572536,-3.5092265,3238.340333658013
1099,59.08012,-3.1368677,3218.715087802032
1100,55.024317,-4.1143266,3391.659037659476
1101,50.149148,-5.0117031,3906.2548629568637
1102,53.24462,-1.6277865,3555.0458365285695
1103,53.604522,-2.2291253,3460.3237305391376
1104,52.401462,0.86403607,3802.2006030011335
1105,58.531032,-3.9778021,3187.836465758779
1106,53.861683,-0.25382004,3692.169352867695
1107,50.973979,0.34791325,3941.8639178472076
1108,52.25633,-1.9291081,3533.5035846181236
1109,51.97668,-3.5310312,3652.4134305559946
1110,56.690593,-5.8403492,3142.665397364307
1111,53.064829,-2.3754759,3475.360868930924
1112,56.384476,-3.2172625,3300.352724433231
1113,53.784293,-1.7747993,3475.6085593187127
1114,52.601612,-0.15668989,3794.9287512823857
1115,55.218106,-3.0242114,3167.118336070067
1116,54.412413,-2.5417717,3462.3208148132153
1117,54.697822,-6.2706805,3396.932183112024
1118,57.717589,-4.2690215,3183.9236715652396
1119,51.967672,-4.1130201,3799.802479434401
1120,52.414239,0.2766249,3805.072384393173
1121,53.601837,-2.8335733,3517.7707082915967
1122,56.627208,-4.8553342,3016.793312827065
1123,54.929985,-7.2326987,3367.333510514747
1124,52.781228,-3.8556706,3644.669540770162
1125,55.893133,-5.4410732,3261.6099335015624
1126,52.076518,-2.0753021,3570.0648196278853
1127,54.592167,-1.4608551,3388.5311372511323
1128,51.796994,-0.47972643,3831.218629248475
1129,54.226803,-3.3063046,3562.5877476742116
1130,51.263648,-1.0707026,3827.283140794725
1131,54.53647,-7.9560256,3422.9669021669342
1132,58.156132,-4.8068478,3098.063627946025
1133,56.278406,-4.3445866,3134.9685175168815
1134,51.535303,-1.3535347,3766.1198349598562
1135,52.877281,-0.59081888,3755.061628058248
1136,57.063436,-5.3837473,3041.011852334157
1137,52.138777,0.55483886,3816.99718340648
1138,56.888396,-5.2036651,3030.3657062938073
1139,50.90746,-1.7889436,3905.695615156348
1140,54.16008,-6.2150211,3563.5224213927922
1141,51.165816,-3.6470512,3717.90418500958
1142,56.088819,-4.8153433,3159.302473055789
1143,55.134366,-6.631272,3372.7146158533133
1144,54.139924,-1.0075332,3557.5272788497523
1145,51.084841,-2.7875213,3860.6876202874982
1146,54.354632,-5.772996,3546.140654080178
1147,57.341006,-5.0767758,3006.6467618703364
1148,53.335063,-2.0775079,3506.607784381529
1149,54.765875,-3.3236143,3399.566973703354
1150,50.714316,-3.7728224,3740.0591788622705
1151,55.296353,-3.9712544,3329.1113892828253
1152,51.087294,-2.2164548,3838.3530186936887
1153,53.333159,-2.6781581,3521.9876041173356
1154,52.206292,1.4370199,3834.4583805078773
1155,51.345651,-0.35111912,3812.060883260873
1156,51.891705,-0.91249141,3780.84476681093
1157,52.940159,0.89950414,3760.9728039536585
1158,56.747618,-2.738441,3340.648118446001
1159,52.697483,-3.4081526,3479.130689880074
1160,58.451592,-3.1165162,3223.1423907637018
1161,50.434765,-4.3256394,3795.779780884641
1162,55.940571,-2.4028239,3370.0046120612196
1163,57.460459,-3.4195072,3238.730348426833
1164,51.71187,-3.0878434,3691.6525744573955
1165,52.525472,-2.3708568,3489.760626178525
1166,51.53071,-0.77694808,3790.603896271361
1167,56.288953,-3.69891,3103.560473853622
1168,57.820113,-6.9711861,3242.3072684258386
1169,52.882844,-1.1850773,3666.7914666340666
1170,53.868989,-0.86187412,3624.610513635199
1171,57.893949,-4.4488653,3147.7284605608183
1172,51.618947,-3.3745104,3783.5440722981384
1173,59.891807,-1.3774954,3288.0311021760253
1174,53.225457,0.16961649,3750.5626766883242
1175,55.563088,-4.1431826,3357.7095740677278
1176,55.033579,-3.4888958,3267.0617153848425
1177,56.884083,-5.3675047,3041.5510003341897
1178,52.051917,-4.4087089,3841.998993972772
1179,57.067779,-5.219121,3029.9286819319923
1180,50.815963,-2.6410399,3885.849263764785
1181,54.618699,-5.9523974,3461.4506556878287
1182,55.21121,-3.6526903,3235.6458906438074
1183,52.609329,-0.74712044,3754.2261594405254
1184,56.365,-4.5118223,3058.075577867553
1185,58.062587,-4.9690635,3087.8613143799766
1186,51.437402,-3.5129273,3859.6560092058753
1187,50.997553,-1.931036,3866.380608083541
1188,52.231674,0.41371892,3800.9725256415595
1189,57.327846,-5.5742449,3018.224016077019
1190,55.235476,-6.3282127,3374.1210043004467
1191,51.982812,-2.9487861,3603.761729546525
1192,55.128313,-6.787577,3359.0543634715814
1193,53.424766,-1.7767015,3519.007863513695
1194,55.670408,-2.5590282,3293.715660842995
1195,57.307246,-6.2368093,3153.839668381843
1196,52.614102,-1.3377682,3610.0865871693522
1197,55.201078,-4.2808361,3392.4941820080585
1198,56.376427,-3.8647441,3092.0701056116122
1199,52.936438,1.0480955,3713.567659624653
1200,51.803061,-1.059656,3749.3923072861508
1201,51.257696,-0.49758239,3842.9489070126574
1202,52.120704,1.2843095,3844.371505815594
1203,50.817702,-2.0732524,3912.9891880657933
1204,52.789022,-3.2628145,3488.0329533200347
1205,58.539774,-3.2911024,3198.407072970642
1206,52.435045,-1.4875476,3586.2314779227954
1207,56.656717,-2.89978,3326.50026622974
1208,53.060134,-3.1215105,3515.7334227744577
1209,53.777595,-0.71259361,3647.1551983362606
1210,50.712077,-3.9143853,3725.6043073192204
1211,52.25362,-1.1966545,3655.739419679504
1212,50.981783,-0.079110153,3909.656715921944
1213,55.660296,-3.6715679,3308.255148801367
1214,55.402097,-1.9236091,3387.8250249987586
1215,51.85536,1.1196904,3903.51406031224
1216,53.239929,-0.87862866,3663.5656565026984
1217,52.834435,1.4864494,3698.361612149688
1218,50.801953,-3.9180572,3719.1092439261147
1219,57.104523,-3.07569,3241.5697099071067
1220,52.068363,-3.3882711,3616.1044247347436
1221,55.015264,-4.5831302,3459.4480600596517
1222,55.579735,-2.7163595,3250.958276687671
1223,57.412657,-5.7491131,3025.2728164578893
1224,54.233661,-2.2325999,3440.2202870438396
1225,51.772898,0.82404798,3899.619097116559
1226,54.589211,-0.99664408,3473.50189462897
1227,55.581802,-2.0818875,3356.8977727111815
1228,51.675668,-5.1119678,3784.6437651231026
1229,51.26627,-1.5006459,3834.89378323427
1230,51.785391,0.24481999,3828.733945109141
1231,54.230913,-2.8462022,3522.3549248318777
1232,56.643235,-4.0409847,3090.6938679281357
1233,52.426106,-0.45817601,3729.872103387679
1234,52.248181,-0.61083589,3807.2354601096113
1235,55.649994,-4.3068741,3372.609574902005
1236,53.410209,-0.12191204,3719.2599984209783
1237,54.409454,-3.0039497,3523.7827104849557
