,Lat,Long,Insolation
945,56.009097,-4.32824,984.5621
946,54.053924,-1.7733454,1044.4942
947,50.527358,-4.1890905,1145.2728
948,52.066622,-0.47058726,1153.8681
949,57.002343,-4.0606156,938.7118
950,50.814098,-1.0796501,1226.6719
951,51.806795,-2.0748502,1106.8417
952,54.264955,-5.7647902,1073.5853
953,55.041469,-1.4548407,1014.58
954,51.133255,1.2137059,1210.1111
955,54.482509,-7.1752511,1023.3946
956,53.230448,-3.8750452,1134.3398
957,58.249475,-4.6437802,932.7548
958,53.871449,-2.8389269,1059.1071
959,56.178555,-4.8219133,938.8893
960,51.625918,-1.4967098,1127.9098
961,58.261755,-3.9627723,950.3677
962,53.592166,-0.26495282,1119.8118
963,52.427869,-3.3995421,1073.117
964,57.771175,-5.7862352,905.9356
965,50.418574,-5.0287703,1148.0299
966,52.795173,-1.6316318,1062.7824
967,53.874161,-2.2305982,1040.8743
968,55.841995,-3.5196522,967.7688
969,51.804993,-2.6549772,1096.8816
970,57.556908,-2.5876301,984.8779
971,56.833562,-3.2317992,971.9466
972,56.019538,-3.6870584,967.7068
973,56.421678,-5.8131688,949.1862
974,52.615368,-2.3716165,1054.5865
975,52.291669,1.5903167,1147.5634
976,52.246299,-3.5402981,1094.5185
977,51.423194,0.37086896,1163.5772
978,50.605211,-4.758053,1129.8295
979,50.352558,-3.8998838,1145.755
980,51.986615,-1.9295331,1083.4703
981,52.967083,-3.4169012,1057.0326
982,55.132316,-2.237801,985.2713
983,52.670819,0.88162926,1134.7889
984,56.478127,-2.7331982,1020.7399
985,51.076005,-0.36072185,1168.4201
986,52.341149,-0.9015006,1137.277
987,51.357049,-2.2177252,1137.8045
988,55.311639,-1.6086901,1039.2323
989,56.558356,-3.7109673,943.2213
990,53.152491,-1.1799823,1087.1141
991,52.753022,1.1834852,1111.6463
992,57.191059,-3.4091547,962.8838
993,55.778621,-6.2287425,1021.1402
994,52.161327,-3.0987717,1075.3468
995,50.886801,-4.2059026,1118.745
996,55.491328,-2.3982242,983.4449
997,54.918479,-4.8890553,1047.8856
998,54.68124,-1.3045779,1021.2701
999,56.471188,-6.9556503,1060.3608
1000,50.896161,-3.6375172,1117.7222
1001,57.511783,-5.4251952,881.0147
1002,51.689678,0.52946429,1166.5145
1003,54.322546,-2.5405895,1038.6114
1004,51.177223,-1.7877159,1149.5649
1005,52.51176,-0.16045237,1121.7572
1006,53.510818,-2.9825807,1065.6998
1007,56.547701,-4.3612167,913.1101
1008,53.146873,-0.58200979,1118.9783
1009,53.324709,-0.42597352,1115.0241
1010,54.496346,-3.314888,1054.8143
1011,55.745352,-3.9938408,998.688
1012,51.354572,-2.7921388,1130.4758
1013,54.802986,-5.814708,1036.0863
1014,51.86921,-4.5441999,1152.7128
1015,57.610091,-5.0994996,876.0688
1016,53.690601,-1.0181289,1076.3596
1017,52.68372,0.29061808,1147.744
1018,55.129476,-2.8651058,966.1906
1019,52.667134,1.0293078,1118.1397
1020,53.063542,-1.3308986,1058.3716
1021,56.825376,-3.8870023,934.7952
1022,54.824936,-5.0380826,1052.8313
1023,55.40086,-2.5552158,969.0408
1024,57.575981,-6.2680454,938.5121
1025,50.626493,-3.6281287,1151.3173
1026,50.979265,-4.0678188,1112.8187
1027,57.278887,-3.5783857,964.0368
1028,52.25249,-2.9545311,1068.3511
1029,54.404795,-0.53896464,1074.9532
1030,56.207569,-2.8892308,1011.4193
1031,51.605706,0.2359444,1151.0618
1032,52.764113,0.73954325,1137.6812
1033,53.238369,-3.2760051,1085.7385
1034,51.267311,-2.0739674,1142.247
1035,52.072748,-1.0540021,1136.4673
1036,57.011451,-3.4023536,945.9592
1037,50.80824,-0.51204565,1197.1336
1038,54.233284,-1.6189533,1053.0287
1039,51.78243,-4.3943213,1149.411
1040,57.516201,-5.2585614,876.2035
1041,51.265543,-2.647277,1159.4032
1042,54.887649,-5.9787244,1035.0764
1043,55.832452,-4.1579799,996.6915
1044,54.584407,-3.4724653,1048.9674
1045,52.776318,0.14720934,1151.7089
1046,53.599401,-0.86913223,1086.7337
1047,52.419445,-3.9874983,1106.7796
1048,51.447147,-1.9303635,1128.7617
1049,51.962196,0.39921153,1156.4012
1050,57.596794,-5.6006245,890.6236
1051,50.987962,-3.4982645,1118.5348
1052,54.410676,-1.1550858,1048.339
1053,53.402158,-4.3338933,1163.5715
1054,55.222384,-1.9239525,1006.9211
1055,58.331668,-4.9916156,934.4421
1056,53.058691,-0.73412436,1114.6396
1057,56.813754,-4.5417856,908.7999
1058,51.705084,-3.6665677,1132.2112
1059,54.314953,-0.54214923,1078.9105
1060,52.166248,-1.7830475,1077.5846
1061,56.928139,-2.5777066,1017.4878
1062,50.881192,0.48541565,1191.1514
1063,56.296133,-3.0528679,1003.9138
1064,51.523286,-0.20056133,1146.0004
1065,52.397812,1.0108162,1144.2362
1066,56.605863,-5.6687045,931.414
1067,53.15415,-2.5257936,1064.2734
1068,55.304896,-3.3415088,942.6555
1069,52.343477,-2.8096985,1070.7387
1070,57.377929,-2.4184615,997.8858
1071,54.133323,-0.39547588,1092.102
1072,58.443795,-3.801563,959.4819
1073,53.694598,-2.078169,1039.7448
1074,52.9744,-1.4811937,1058.2685
1075,54.668052,-7.0436274,1019.7534
1076,52.688977,-3.9997205,1110.2332
1077,58.432343,-4.4861652,941.2099
1078,56.720576,-4.6989477,908.9843
1079,53.692669,-2.6839246,1050.4963
1080,51.352325,-0.92530737,1150.2999
1081,51.884902,-0.33146049,1152.7252
1082,54.502891,-1.616451,1022.5698
1083,53.309323,-4.4789403,1180.3644
1084,55.628384,-5.2588982,1021.0592
1085,52.346043,-2.2225565,1052.8957
1086,52.868747,0.0031915184,1149.5972
1087,53.514836,-1.9270328,1045.1073
1088,54.320814,-1.1569277,1053.6566
1089,57.451194,-4.0858077,956.2712
1090,51.69545,-4.245017,1147.0411
1091,54.972076,-6.1434281,1025.0072
1092,51.172473,-3.075099,1140.3275
1093,55.9056,-4.962065,987.0961
1094,54.682604,-2.3902633,1024.4452
1095,52.074699,-2.6589184,1074.3499
1096,57.107794,-2.5805005,997.0845
1097,55.873619,-6.0791101,1015.4722
1098,50.794179,-4.3434407,1119.0891
1099,57.385181,-6.5788902,959.4642
1100,55.572536,-3.5092265,970.9329
1101,59.08012,-3.1368677,964.8795
1102,55.024317,-4.1143266,1018.224
1103,50.149148,-5.0117031,1176.9509
1104,53.24462,-1.6277865,1068.6206
1105,53.604522,-2.2291253,1039.4036
1106,52.401462,0.86403607,1144.8554
1107,58.531032,-3.9778021,955.355
1108,53.861683,-0.25382004,1110.9163
1109,50.973979,0.34791325,1187.9345
1110,52.25633,-1.9291081,1061.9759
1111,51.97668,-3.5310312,1098.6536
1112,56.690593,-5.8403492,941.422
1113,53.064829,-2.3754759,1044.0418
1114,56.384476,-3.2172625,990.0606
1115,53.784293,-1.7747993,1044.1182
1116,52.601612,-0.15668989,1142.6124
1117,55.218106,-3.0242114,948.9645
1118,54.412413,-2.5417717,1040.0196
1119,54.697822,-6.2706805,1019.8505
1120,57.717589,-4.2690215,954.1481
1121,51.967672,-4.1130201,1144.1157
1122,52.414239,0.2766249,1145.7412
1123,53.601837,-2.8335733,1057.1231
1124,56.627208,-4.8553342,902.5968
1125,54.929985,-7.2326987,1010.7208
1126,52.781228,-3.8556706,1096.265
1127,55.893133,-5.4410732,978.1104
1128,52.076518,-2.0753021,1073.2532
1129,54.592167,-1.4608551,1017.2592
1130,51.796994,-0.47972643,1153.806
1131,54.226803,-3.3063046,1070.9469
1132,51.263648,-1.0707026,1152.5921
1133,54.53647,-7.9560256,1027.8809
1134,58.156132,-4.8068478,927.6646
1135,56.278406,-4.3445866,939.0479
1136,51.535303,-1.3535347,1133.7263
1137,52.877281,-0.59081888,1130.3154
1138,57.063436,-5.3837473,910.067
1139,52.138777,0.55483886,1149.4194
1140,56.888396,-5.2036651,906.7832
1141,50.90746,-1.7889436,1176.7784
1142,54.16008,-6.2150211,1071.2352
1143,51.165816,-3.6470512,1118.8542
1144,56.088819,-4.8153433,946.5537
1145,55.134366,-6.631272,1012.3806
1146,54.139924,-1.0075332,1069.386
1147,51.084841,-2.7875213,1162.8957
1148,54.354632,-5.772996,1065.8738
1149,57.341006,-5.0767758,899.4671
1150,53.335063,-2.0775079,1053.6799
1151,54.765875,-3.3236143,1020.6632
1152,50.714316,-3.7728224,1125.6879
1153,55.296353,-3.9712544,998.9312
1154,51.087294,-2.2164548,1156.0066
1155,53.333159,-2.6781581,1058.4238
1156,52.206292,1.4370199,1154.8053
1157,51.345651,-0.35111912,1147.8968
1158,51.891705,-0.91249141,1138.2682
1159,52.940159,0.89950414,1132.1387
1160,56.747618,-2.738441,1002.4897
1161,52.697483,-3.4081526,1045.2046
1162,58.451592,-3.1165162,966.2451
1163,50.434765,-4.3256394,1142.8749
1164,55.940571,-2.4028239,1011.5447
1165,57.460459,-3.4195072,971.0532
1166,51.71187,-3.0878434,1110.7569
1167,52.525472,-2.3708568,1048.4834
1168,51.53071,-0.77694808,1141.2784
1169,56.288953,-3.69891,929.3601
1170,57.820113,-6.9711861,972.1565
1171,52.882844,-1.1850773,1103.0885
1172,53.868989,-0.86187412,1090.0778
1173,57.893949,-4.4488653,942.9837
1174,51.618947,-3.3745104,1139.1008
1175,59.891807,-1.3774954,986.26
1176,53.225457,0.16961649,1128.9277
1177,55.563088,-4.1431826,1007.7523
1178,55.033579,-3.4888958,979.792
1179,56.884083,-5.3675047,910.2333
1180,52.051917,-4.4087089,1157.1312
1181,57.067779,-5.219121,906.6484
1182,50.815963,-2.6410399,1170.6568
1183,54.618699,-5.9523974,1039.7512
1184,55.21121,-3.6526903,970.1018
1185,52.609329,-0.74712044,1130.0577
1186,56.365,-4.5118223,915.3303
1187,58.062587,-4.9690635,924.5177
1188,51.437402,-3.5129273,1162.5775
1189,50.997553,-1.931036,1164.6517
1190,52.231674,0.41371892,1144.4766
1191,57.327846,-5.5742449,903.0381
1192,55.235476,-6.3282127,1012.8144
1193,51.982812,-2.9487861,1083.647
1194,55.128313,-6.787577,1008.1671
1195,53.424766,-1.7767015,1057.5047
1196,55.670408,-2.5590282,988.0134
1197,57.307246,-6.2368093,944.8687
1198,52.614102,-1.3377682,1085.5979
1199,55.201078,-4.2808361,1018.4816
1200,56.376427,-3.8647441,925.8159
1201,52.936438,1.0480955,1117.5166
1202,51.803061,-1.059656,1128.5667
1203,51.257696,-0.49758239,1157.4242
1204,52.120704,1.2843095,1157.863
1205,50.817702,-2.0732524,1179.0281
1206,52.789022,-3.2628145,1047.9505
1207,58.539774,-3.2911024,958.6155
1208,52.435045,-1.4875476,1078.2398
1209,56.656717,-2.89978,998.1258
1210,53.060134,-3.1215105,1056.4947
1211,53.777595,-0.71259361,1097.0317
1212,50.712077,-3.9143853,1121.2293
1213,52.25362,-1.1966545,1099.6795
1214,50.981783,-0.079110153,1178.0002
1215,55.660296,-3.6715679,992.4981
1216,55.402097,-1.9236091,1017.0414
1217,51.85536,1.1196904,1176.1055
1218,53.239929,-0.87862866,1102.0935
1219,52.834435,1.4864494,1112.8263
1220,50.801953,-3.9180572,1119.2259
1221,57.104523,-3.07569,971.929
1222,52.068363,-3.3882711,1087.4541
1223,55.015264,-4.5831302,1039.1335
1224,55.579735,-2.7163595,974.8249
1225,57.412657,-5.7491131,905.2123
1226,54.233661,-2.2325999,1033.2027
1227,51.772898,0.82404798,1174.9041
1228,54.589211,-0.99664408,1043.4684
1229,55.581802,-2.0818875,1007.5019
1230,51.675668,-5.1119678,1139.44
1231,51.26627,-1.5006459,1154.9396
1232,51.785391,0.24481999,1153.0396
1233,54.230913,-2.8462022,1058.5371
1234,56.643235,-4.0409847,925.3914
1235,52.426106,-0.45817601,1122.5457
1236,52.248181,-0.61083589,1146.4084
1237,55.649994,-4.3068741,1012.3482
1238,53.410209,-0.12191204,1119.2724
1239,54.409454,-3.0039497,1058.9775
1240,51.952372,-4.8399977,1155.2923
1241,57.70757,-4.7720268,905.4171
1242,50.431866,-4.4663158,1144.822
1243,51.446075,-2.5059338,1124.5173
1244,53.782574,-1.3195175,1054.9775
1245,52.587832,0.58088725,1144.5942
1246,55.221154,-2.5527098,970.6765
1247,52.569466,1.3177667,1118.0585
1248,56.113329,-3.3695072,978.3478
1249,52.971612,-1.0344979,1101.131
1250,51.8661,0.684617,1164.8281
1251,55.309172,-2.8690141,951.2159
1252,57.37242,-3.2498106,971.8562
1253,52.339639,-3.2499696,1077.7654
1254,51.073839,-3.7865304,1111.6072
1255,51.510027,0.51949796,1171.7589
1256,52.513883,-3.6970106,1080.4101
1257,53.506309,-0.57004207,1106.0868
1258,53.151324,-2.9743517,1055.0886
1259,58.176755,-3.6179868,966.7387
1260,55.491751,-1.7651723,1039.1296
1261,55.927439,-3.8431163,970.6334
1262,56.92489,-3.0705149,985.1286
1263,50.894158,-0.22491714,1189.6653
1264,52.164627,-1.3444583,1097.2503
1265,51.176861,-2.359927,1153.264
1266,54.323735,-1.9256137,1034.7489
1267,57.434667,-4.9179868,901.3668
1268,54.677625,-3.1656477,1031.9594
1269,55.916203,-4.482707,991.6494
1270,52.15993,-0.75977702,1139.4246
1271,52.860398,0.44847384,1145.8896
1272,53.512,-1.1730605,1074.1916
1273,51.877918,0.10413562,1152.1491
1274,51.356709,-1.6432764,1138.8801
1275,55.312031,-2.2388764,986.5812
1276,51.948774,-4.9853103,1152.776
1277,54.497979,-0.84447021,1054.8495
1278,55.131927,-1.6104485,1020.4248
1279,56.730225,-4.2091723,918.5831
1280,54.86294,-1.9246281,993.9539
1281,51.316671,1.0829827,1213.0175
1282,53.418155,-0.72347484,1102.7704
1283,52.239837,-0.025253363,1143.5336
1284,50.994962,-1.2185735,1179.2024
1285,54.053522,-2.38434,1038.6873
1286,56.354216,-4.9967825,924.4679
1287,54.296846,-7.3057296,1030.7822
1288,53.042901,-4.3144313,1170.325
1289,58.079518,-4.1223509,960.9288
1290,60.52028,-1.3654789,995.9338
1291,51.234059,0.7909137,1194.8614
1292,55.040635,-2.7067042,981.5058
1293,55.553852,-4.6183674,1006.7536
1294,54.602662,-6.4156389,1023.8802
1295,50.809905,-3.350622,1158.0384
1296,57.086246,-4.3953547,918.466
1297,52.060047,-3.9714997,1136.3738
1298,52.795531,-2.2248464,1049.5443
1299,56.256283,-5.3121138,930.8935
1300,51.625182,-2.6523837,1111.7717
1301,53.873789,-1.6222265,1046.6183
1302,57.874902,-5.2909621,899.4239
1303,53.232788,-0.27951895,1123.7948
1304,52.792923,-2.8180216,1065.3722
1305,51.626972,-2.0745529,1120.0137
1306,58.10751,-6.5013985,941.9676
1307,56.652219,-3.3889869,970.8991
1308,52.432311,-1.0463238,1126.7545
1309,51.246314,0.21846693,1152.317
1310,57.55825,-1.9191662,1003.1488
1311,51.805734,-1.4947109,1115.5682
1312,54.203946,-4.685577,1123.7859
1313,55.042661,-2.0807805,997.9854
1314,57.09712,-3.7357187,950.6079
1315,52.61575,-1.780835,1053.4029
1316,53.769545,-0.10590823,1116.5722
1317,53.053012,-3.7181236,1119.3967
1318,54.322291,-6.6932922,1044.3159
1319,51.985522,-2.5119925,1079.3855
1320,55.667309,-3.0359155,975.8199
1321,53.42307,-1.3252693,1071.0784
1322,50.989761,-0.64873463,1177.7384
1323,57.352201,-4.5789096,924.9346
1324,52.33197,-3.8368037,1102.4775
1325,54.328167,-6.5400387,1048.0314
1326,51.081171,-3.2157436,1134.297
1327,55.281113,-4.7578602,1035.6245
1328,54.770068,-2.8574186,1018.0645
1329,51.327207,0.65301302,1182.0896
1330,56.104524,-4.0123756,951.2687
1331,52.965286,-0.43906062,1132.2003
1332,54.142832,-1.4667058,1055.6528
1333,52.705824,-2.0763845,1042.413
1334,56.341538,-5.4813789,920.2647
1335,60.341947,-1.7312505,991.0369
1336,56.906738,-4.3838429,912.9868
1337,50.90591,-1.3622873,1195.2546
1338,52.152337,-0.17530545,1146.3934
1339,57.468197,-2.252783,1002.1391
1340,54.952606,-1.7683226,998.0178
1341,51.230558,0.93395892,1202.6818
1342,54.558379,-7.4945794,1024.3541
1343,53.135535,-4.1699051,1158.6302
1344,58.166326,-4.2975396,942.5852
1345,56.260495,-5.1509577,932.1764
1346,51.536888,-1.7860491,1131.2031
1347,53.963064,-2.5359253,1043.3116
1348,53.14493,-3.5722689,1114.2703
1349,54.584858,-6.8783993,1026.0747
1350,56.801248,-7.6553121,1030.1561
1351,53.497578,0.032715553,1118.9386
1352,52.520867,-3.1077231,1061.9325
1353,52.885616,-1.9280898,1048.9835
1354,50.901419,-0.79350695,1212.3199
1355,56.917538,-3.7273721,942.6559
1356,55.935354,-3.2031377,986.8966
1357,51.716343,-2.3641967,1103.2593
1358,57.465097,-2.9195576,979.2352
1359,56.740097,-3.5557216,961.5507
1360,58.011894,-6.658829,954.6589
1361,56.321694,-6.1268412,992.173
1362,52.703963,-2.6683597,1064.4699
1363,53.32653,-3.4287859,1100.191
1364,57.364064,-3.9145804,961.7685
1365,54.77287,-2.235686,1001.7022
1366,51.896175,-1.6390236,1110.6216
1367,51.3388,0.079352138,1139.6095
1368,52.436129,-2.0759157,1038.7303
1369,54.461838,-7.6361007,1024.8719
1370,58.237887,-5.1541227,931.8882
1371,56.194313,-4.0170757,941.5969
1372,51.623262,-1.0633765,1135.1843
1373,55.851354,-2.0824551,1018.7468
1374,56.986097,-4.8827742,907.0366
1375,50.816679,-1.5054533,1195.2338
1376,52.054907,0.25830802,1147.9652
1377,54.238577,-6.5301775,1054.957
1378,55.991365,-5.1290092,957.1719
1379,54.052188,-1.3151211,1057.6215
1380,55.056267,-6.308822,1016.6522
1381,57.258963,-4.7382241,908.9612
1382,50.996498,-2.5010267,1173.1896
1383,54.45356,-5.4734335,1067.9836
1384,51.978544,-0.61919118,1135.9869
1385,55.380649,-4.2911637,1020.4947
1386,54.858719,-3.0150812,1005.1448
1387,59.350895,-2.9700502,973.8347
1388,55.671658,-1.9230865,1019.7573
1389,52.304215,1.1511687,1144.8531
1390,53.424373,-2.3786386,1033.4324
1391,51.983931,-1.2014869,1108.2685
1392,51.431124,-0.060322892,1152.2431
1393,55.390849,-3.6601778,979.6617
1394,56.838959,-2.4124268,1032.0135
1395,52.610749,-3.1099906,1056.5226
1396,58.358368,-3.4553778,962.1352
1397,54.04716,-0.70427654,1091.0074
1398,55.849267,-2.7213108,996.2866
1399,52.042294,0.84100651,1160.3486
1400,57.55358,-3.0888965,978.5596
1401,51.798718,-3.3799717,1110.5518
1402,52.434287,-2.6642707,1061.565
1403,52.790557,-0.89021653,1120.8947
1404,51.532077,-3.0835512,1128.303
1405,53.961355,-1.1641954,1067.3066
1406,54.207357,-7.294223,1036.1425
1407,57.810246,-4.106503,976.2432
1408,55.467364,-4.4544072,998.4196
1409,51.710495,-0.77210582,1133.4649
1410,50.907101,-2.3578413,1169.823
1411,57.16553,-4.8967356,905.5335
1412,56.46091,-4.1935048,931.7443
1413,50.628383,-3.4868025,1151.5853
1414,54.365146,-7.7769592,1028.8059
1415,52.950098,-4.4583389,1181.6915
1416,55.987195,-5.2890477,967.6471
1417,55.026101,-7.0886049,1014.7907
1418,52.327138,0.12538916,1137.9521
1419,51.086958,-1.6453537,1164.7779
1420,55.761295,-2.2416182,1008.1391
1421,57.64183,-3.2590574,977.6369
1422,51.890219,-3.2374586,1098.4055
1423,52.315129,0.71171908,1148.5837
1424,57.228361,-5.8961477,926.0518
1425,55.758388,-2.8789793,986.2079
1426,53.333942,-1.4768435,1069.5504
1427,52.701968,-1.0404579,1119.9109
1428,55.116742,-3.9623959,1002.215
1429,55.968444,-5.9287471,985.7857
1430,55.478414,-3.8220946,990.4411
1431,51.163794,-0.21458641,1149.5264
1432,51.715117,-1.3509751,1126.5114
1433,56.96446,-5.7039218,925.5149
1434,52.038691,0.98661043,1163.2471
1435,54.23272,-6.683101,1050.9184
1436,53.95557,-0.55471472,1104.3097
1437,52.881689,-2.9682946,1059.3411
1438,58.202942,-6.3431252,934.1734
1439,56.568814,-2.5722156,1025.6049
1440,52.525852,-1.7812822,1053.234
1441,57.546049,-3.7570184,972.0915
1442,57.01601,-2.9084418,994.9413
1443,50.797038,0.19712069,1188.039
1444,52.075447,-1.4916731,1097.2223
1445,54.59334,-2.079886,1015.5325
1446,56.203147,-3.3727074,971.2629
1447,51.617234,-0.48574028,1155.5382
1448,56.506218,-5.9842749,974.4091
1449,53.242333,-2.8265688,1072.678
1450,52.479717,1.3110047,1136.5589
1451,55.397791,-3.0288536,943.9294
1452,54.841916,-4.2605237,1049.2371
1453,51.43923,-0.63551428,1143.1952
1454,52.255226,-2.5150938,1057.3548
1455,57.286564,-2.749205,984.0102
1456,55.709218,-5.5841219,1011.4116
1457,52.603741,-3.7004829,1073.2783
1458,54.770108,-6.7450941,1015.43
1459,53.065217,-1.7785632,1074.6419
1460,60.33974,-1.1878403,979.162
1461,54.07569,-6.0534984,1083.3182
1462,54.744241,-7.3642167,1018.5738
1463,58.348776,-4.1384865,943.9716
1464,53.783895,-2.38187,1042.0598
1465,56.802786,-5.0325105,903.5917
1466,51.97028,-0.037126672,1144.7216
1467,51.444514,-1.2109275,1139.6017
1468,54.413606,-1.9254517,1029.4107
1469,57.288768,-2.085653,1003.1279
1470,52.783531,-0.29729321,1139.5881
1471,53.244984,-2.2271981,1059.2033
1472,53.604154,-1.6246351,1052.3266
1473,54.871452,-6.445028,1015.9849
1474,54.228421,-0.8520107,1072.3228
1475,57.534987,-4.4247313,940.7262
1476,51.790481,-3.9597188,1144.3414
1477,50.726071,-1.3647308,1209.1392
1478,57.019058,-2.2497245,1014.2698
1479,54.591348,-2.6989013,1047.0847
1480,55.823123,-4.6364368,1000.3513
1481,52.165873,-2.3678579,1062.338
1482,57.195649,-2.912849,979.1128
1483,51.171124,-0.78648339,1163.5898
1484,55.486197,-3.1894089,952.112
1485,53.15529,-1.9276416,1070.5951
1486,52.875356,-3.5624988,1055.6506
1487,54.853472,-6.9108395,1010.8622
1488,52.740273,1.6271147,1126.6591
1489,54.503271,-2.2341302,1022.2775
1490,52.345691,-1.6353764,1071.4434
1491,51.069219,0.06724594,1166.5793
1492,50.529925,-4.048104,1144.0558
1493,52.973627,-2.6725142,1058.2871
1494,56.470682,-3.5446824,956.6093
1495,58.280443,-6.6941213,947.1275
1496,53.693463,-1.4723988,1053.8219
1497,52.975506,-2.0768608,1046.6404
1498,56.789891,-5.5228569,913.6228
1499,57.538175,-7.2672683,986.6144
1500,50.60847,-4.6168919,1125.5215
1501,52.695702,-0.44869433,1134.9852
1502,50.354769,-3.7593917,1146.6825
1503,55.125228,-3.3354773,965.7204
1504,55.729857,-4.789434,1016.1477
1505,54.500497,-2.8517641,1055.8944
1506,51.057736,0.63757493,1190.6628
1507,57.621402,-4.5979676,924.4912
1508,51.882673,-3.8184268,1139.064
1509,54.776082,-6.5901639,1016.1556
1510,56.529607,-5.1732864,904.814
1511,52.498024,0.57562253,1145.2148
1512,53.513681,-2.5302359,1042.473
1513,51.525334,-3.6599947,1146.6055
1514,57.198718,-2.2509371,994.9218
1515,54.683016,-1.7698586,1001.4997
1516,51.175658,-1.3585748,1162.6535
1517,50.422151,-4.8881969,1134.3405
1518,51.703022,-0.19343911,1155.3111
1519,54.319597,-3.0017599,1061.1143
1520,54.939532,-3.7976364,1012.0467
1521,58.812156,-2.9549607,956.2277
1522,55.312241,-1.9237813,1011.2423
1523,55.750108,-3.6754076,978.4472
1524,51.071655,-0.075391295,1166.9208
1525,52.343513,-1.1950267,1097.0258
1526,50.335731,-4.742407,1148.5766
1527,50.622199,-3.9107322,1142.5237
1528,53.687737,-0.71533601,1099.0914
1529,52.97026,-3.1191819,1057.2985
1530,54.323532,-2.2331072,1032.6456
1531,51.683096,0.81845378,1180.1285
1532,55.489889,-2.7147276,967.5893
1533,57.50229,-5.7583115,909.5737
1534,54.925493,-4.5773712,1046.0809
1535,57.194337,-3.0783004,974.1975
1536,52.158242,-3.3910667,1095.8825
1537,50.891827,-3.9217478,1112.4632
1538,52.744707,1.4792756,1112.1916
1539,53.150057,-0.88097106,1103.3773
1540,52.857128,-4.6016318,1197.4496
1541,52.515973,-0.45503214,1128.2336
1542,56.553453,-4.0361477,941.8225
1543,51.695549,0.24037066,1151.6584
1544,54.320776,-2.848046,1058.8839
1545,51.176355,-1.5016173,1160.7269
1546,55.491948,-2.0817004,1007.9687
1547,51.765446,-5.1181435,1146.4274
1548,52.677638,0.58617988,1144.2906
1549,55.131299,-2.5514672,973.5843
1550,53.6927,-1.3209671,1059.0633
1551,51.356162,-2.5049422,1131.9088
1552,50.521713,-4.4709986,1144.2472
1553,51.862574,-4.8343346,1152.0881
1554,57.617852,-4.7651862,903.1765
1555,53.320371,-0.12585938,1122.4773
1556,54.49931,-3.0061515,1053.7852
1557,55.739772,-4.3121703,1008.7909
1558,52.338057,-0.60802142,1142.6892
1559,50.98396,-3.783077,1111.5156
1560,57.282614,-3.2467646,971.5235
1561,52.249758,-3.2474411,1085.2087
1562,54.832325,-4.7271578,1054.9007
1563,55.399018,-2.8709848,952.5527
1564,51.955909,0.68998085,1162.2469
1565,53.061491,-1.03249,1096.3587
1566,52.659212,1.3245646,1110.3361
1567,52.074728,-1.3457754,1101.7823
1568,57.014707,-3.0730949,967.9815
1569,55.837637,-3.8388642,977.7954
1570,55.581604,-1.7646369,1032.4594
1571,53.2412,-2.9763924,1079.5805
1572,58.266534,-3.6220785,960.5074
1573,52.424022,-3.6935565,1087.4717
1574,53.596164,-0.56700968,1108.9536
1575,51.599853,0.5244682,1168.8621
1576,53.601874,-1.1713066,1071.2846
1577,52.770585,0.44342969,1146.8809
1578,52.070046,-0.76226864,1139.0678
1579,55.826439,-4.4769828,998.7671
1580,54.587776,-3.1630802,1043.5027
1581,54.233863,-1.9257749,1039.7359
1582,51.776171,-4.683935,1150.0288
1583,57.524375,-4.9251543,895.495
1584,50.725179,-2.7814744,1170.8852
1585,51.266778,-2.3606295,1146.9068
1586,56.819994,-4.2144555,922.0017
1587,54.722776,-7.8278788,1022.749
1588,55.221783,-1.6095717,1028.8407
1589,54.408128,-0.84699752,1058.9271
1590,55.401886,-2.2394186,988.9866
1591,51.858987,-4.9793585,1150.3425
1592,51.446624,-1.6425767,1133.5999
1593,51.967765,0.10834194,1151.8029
1594,54.386331,-7.3172991,1026.3448
1595,52.953083,-4.3096304,1169.4941
1596,57.989762,-4.1170367,962.3468
1597,56.443934,-5.0038459,913.6201
1598,54.143395,-2.3851723,1036.1493
1599,51.084875,-1.21706,1170.2752
1600,52.329686,-0.021253872,1134.3665
1601,53.328291,-0.72615868,1106.4557
1602,57.64807,-2.0865002,989.1839
1603,54.773076,-1.9247947,994.0357
1604,53.142939,-0.28311187,1128.7988
1605,53.963665,-1.6214149,1046.0892
1606,57.78523,-5.2827897,890.8518
1607,51.535275,-2.6510971,1120.8454
1608,52.885424,-2.2253118,1049.2763
1609,56.166589,-5.3043812,944.093
1610,57.175997,-4.4011612,928.4469
1611,52.149899,-3.9754679,1133.6485
1612,54.51306,-6.4059501,1032.9908
1613,50.899804,-3.353222,1131.1398
1614,55.464092,-4.6124119,1003.6362
1615,54.95078,-2.7051262,992.7675
1616,51.144246,0.7854905,1193.8002
1617,57.186909,-3.7399288,956.0001
1618,54.9528,-2.0805996,999.8146
1619,57.468426,-1.919364,1003.4195
1620,51.715827,-1.4957129,1124.2511
1621,51.156462,0.21415369,1165.577
1622,52.522198,-1.0443788,1124.7883
1623,58.197048,-6.51274,934.9082
1624,56.562408,-3.3856934,971.3922
1625,51.537059,-2.0744054,1126.4108
1626,52.882808,-2.8197128,1062.8727
1627,51.079658,-0.64611773,1165.8214
1628,53.33319,-1.326688,1075.7917
1629,55.757145,-3.0382962,984.8579
1630,51.895617,-2.5109695,1087.5153
